gene_id	symbol	name	cytoband	type	num_cohort_ssm_affected_cases	num_cohort_ssm_cases	cohort_ssm_affected_cases_percentage	num_gdc_ssm_affected_cases	num_gdc_ssm_cases	gdc_ssm_affected_cases_percentage	num_cohort_cnv_cases	num_cohort_cnv_gain_cases	cohort_cnv_gain_cases_percentage	num_cohort_cnv_loss_cases	cohort_cnv_loss_cases_percentage	num_mutations	annotations
ENSG00000135363	LMO2	LIM domain only 2	11p13	protein_coding	6	609	0.99	79	16405	0.48	666	107	16.07	110	16.52	6	Cancer Gene Census
ENSG00000141380	SS18	SS18 subunit of BAF chromatin remodeling complex	18q11.2	protein_coding	6	609	0.99	82	16405	0.50	666	123	18.47	168	25.23	6	Cancer Gene Census
ENSG00000147403	RPL10	ribosomal protein L10	Xq28	protein_coding	6	609	0.99	127	16405	0.77	666	0	0.00	0	0.00	6	Cancer Gene Census
ENSG00000152942	RAD17	RAD17 checkpoint clamp loader component	5q13.2	protein_coding	6	609	0.99	126	16405	0.77	666	101	15.17	198	29.73	6	Cancer Gene Census
ENSG00000156531	PHF6	PHD finger protein 6	Xq26.2	protein_coding	6	609	0.99	152	16405	0.93	666	0	0.00	0	0.00	6	Cancer Gene Census
ENSG00000160271	RALGDS	ral guanine nucleotide dissociation stimulator	9q34.13, 9q34.2	protein_coding	6	609	0.99	182	16405	1.11	666	82	12.31	189	28.38	6	Cancer Gene Census
ENSG00000160957	RECQL4	RecQ like helicase 4	8q24.3	protein_coding	6	609	0.99	200	16405	1.22	666	309	46.40	50	7.51	6	Cancer Gene Census
ENSG00000163026	WDCP	WD repeat and coiled coil containing	2p23.3	protein_coding	6	609	0.99	129	16405	0.79	666	179	26.88	46	6.91	7	Cancer Gene Census
ENSG00000163435	ELF3	E74 like ETS transcription factor 3	1q32.1	protein_coding	6	609	0.99	174	16405	1.06	666	421	63.21	14	2.10	6	Cancer Gene Census
ENSG00000164305	CASP3	caspase 3	4q35.1	protein_coding	6	609	0.99	69	16405	0.42	666	67	10.06	193	28.98	6	Cancer Gene Census
ENSG00000168646	AXIN2	axin 2	17q24.1	protein_coding	6	609	0.99	248	16405	1.51	666	264	39.64	25	3.75	6	Cancer Gene Census
ENSG00000169696	ASPSCR1	ASPSCR1 tether for SLC2A4, UBX domain containing	17q25.3	protein_coding	6	609	0.99	139	16405	0.85	666	266	39.94	33	4.95	6	Cancer Gene Census
ENSG00000172409	CLP1	cleavage factor polyribonucleotide kinase subunit 1	11q12.1	protein_coding	6	609	0.99	93	16405	0.57	666	148	22.22	72	10.81	6	Cancer Gene Census
ENSG00000177565	TBL1XR1	TBL1X receptor 1	3q26.32	protein_coding	6	609	0.99	194	16405	1.18	666	181	27.18	114	17.12	7	Cancer Gene Census
ENSG00000178053	MLF1	myeloid leukemia factor 1	3q25.32	protein_coding	6	609	0.99	96	16405	0.59	666	159	23.87	111	16.67	6	Cancer Gene Census
ENSG00000183722	LHFPL6	LHFPL tetraspan subfamily member 6	13q13.3, 13q14.11	protein_coding	6	609	0.99	65	16405	0.40	666	59	8.86	257	38.59	6	Cancer Gene Census
ENSG00000184012	TMPRSS2	transmembrane serine protease 2	21q22.3	protein_coding	6	609	0.99	122	16405	0.74	666	125	18.77	163	24.47	6	Cancer Gene Census
ENSG00000184702	SEPTIN5	septin 5	22q11.21	protein_coding	6	609	0.99	116	16405	0.71	666	109	16.37	161	24.17	6	Cancer Gene Census
ENSG00000197646	PDCD1LG2	programmed cell death 1 ligand 2	9p24.1	protein_coding	6	609	0.99	48	16405	0.29	666	72	10.81	282	42.34	6	Cancer Gene Census
ENSG00000204370	SDHD	succinate dehydrogenase complex subunit D	11q23.1	protein_coding	6	609	0.99	41	16405	0.25	666	144	21.62	127	19.07	6	Cancer Gene Census
ENSG00000221829	FANCG	FA complementation group G	9p13.3	protein_coding	6	609	0.99	114	16405	0.69	666	100	15.02	190	28.53	6	Cancer Gene Census
ENSG00000244405	ETV5	ETS variant transcription factor 5	3q27.2	protein_coding	6	609	0.99	159	16405	0.97	666	164	24.62	135	20.27	6	Cancer Gene Census
ENSG00000018408	WWTR1	WW domain containing transcription regulator 1	3q25.1	protein_coding	5	609	0.82	95	16405	0.58	666	160	24.02	110	16.52	5	Cancer Gene Census
ENSG00000023445	BIRC3	baculoviral IAP repeat containing 3	11q22.2	protein_coding	5	609	0.82	150	16405	0.91	666	175	26.28	98	14.71	6	Cancer Gene Census
ENSG00000047932	GOPC	golgi associated PDZ and coiled-coil motif containing	6q22.1	protein_coding	5	609	0.82	90	16405	0.55	666	55	8.26	280	42.04	5	Cancer Gene Census
ENSG00000067560	RHOA	ras homolog family member A	3p21.31	protein_coding	5	609	0.82	142	16405	0.87	666	36	5.41	243	36.49	5	Cancer Gene Census
ENSG00000072274	TFRC	transferrin receptor	3q29	protein_coding	5	609	0.82	143	16405	0.87	666	159	23.87	145	21.77	5	Cancer Gene Census
ENSG00000076685	NT5C2	5'-nucleotidase, cytosolic II	10q24.32, 10q24.33	protein_coding	5	609	0.82	110	16405	0.67	666	101	15.17	148	22.22	5	Cancer Gene Census
ENSG00000087088	BAX	BCL2 associated X, apoptosis regulator	19q13.33	protein_coding	5	609	0.82	78	16405	0.48	666	94	14.11	162	24.32	5	Cancer Gene Census
ENSG00000100030	MAPK1	mitogen-activated protein kinase 1	22q11.22	protein_coding	5	609	0.82	94	16405	0.57	666	98	14.71	169	25.38	5	Cancer Gene Census
ENSG00000100644	HIF1A	hypoxia inducible factor 1 subunit alpha	14q23.2	protein_coding	5	609	0.82	177	16405	1.08	666	163	24.47	122	18.32	5	Cancer Gene Census
ENSG00000104419	NDRG1	N-myc downstream regulated 1	8q24.22	protein_coding	5	609	0.82	119	16405	0.73	666	354	53.15	28	4.20	6	Cancer Gene Census
ENSG00000105656	ELL	elongation factor for RNA polymerase II	19p13.11	protein_coding	5	609	0.82	129	16405	0.79	666	69	10.36	226	33.93	5	Cancer Gene Census
ENSG00000107807	TLX1	T cell leukemia homeobox 1	10q24.31	protein_coding	5	609	0.82	67	16405	0.41	666	99	14.86	146	21.92	5	Cancer Gene Census
ENSG00000108654	DDX5	DEAD-box helicase 5	17q23.3	protein_coding	5	609	0.82	162	16405	0.99	666	265	39.79	24	3.60	5	Cancer Gene Census
ENSG00000111679	PTPN6	protein tyrosine phosphatase non-receptor type 6	12p13.31	protein_coding	5	609	0.82	152	16405	0.93	666	158	23.72	120	18.02	5	Cancer Gene Census
ENSG00000112039	FANCE	FA complementation group E	6p21.31	protein_coding	5	609	0.82	102	16405	0.62	666	223	33.48	70	10.51	5	Cancer Gene Census
ENSG00000114354	TFG	trafficking from ER to golgi regulator	3q12.2	protein_coding	5	609	0.82	82	16405	0.50	666	129	19.37	137	20.57	5	Cancer Gene Census
ENSG00000116560	SFPQ	splicing factor proline and glutamine rich	1p34.3	protein_coding	5	609	0.82	115	16405	0.70	666	144	21.62	82	12.31	6	Cancer Gene Census
ENSG00000119537	KDSR	3-ketodihydrosphingosine reductase	18q21.33	protein_coding	5	609	0.82	65	16405	0.40	666	68	10.21	248	37.24	5	Cancer Gene Census
ENSG00000122642	FKBP9	FKBP prolyl isomerase 9	7p14.3	protein_coding	5	609	0.82	152	16405	0.93	666	326	48.95	31	4.65	5	Cancer Gene Census
ENSG00000129514	FOXA1	forkhead box A1	14q21.1	protein_coding	5	609	0.82	207	16405	1.26	666	254	38.14	63	9.46	5	Cancer Gene Census
ENSG00000130675	MNX1	motor neuron and pancreas homeobox 1	7q36.3	protein_coding	5	609	0.82	77	16405	0.47	666	241	36.19	64	9.61	5	Cancer Gene Census
ENSG00000131653	TRAF7	TNF receptor associated factor 7	16p13.3	protein_coding	5	609	0.82	151	16405	0.92	666	173	25.98	114	17.12	6	Cancer Gene Census
ENSG00000132002	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1	19p13.12	protein_coding	5	609	0.82	68	16405	0.41	666	35	5.26	260	39.04	5	Cancer Gene Census
ENSG00000132155	RAF1	Raf-1 proto-oncogene, serine/threonine kinase	3p25.2	protein_coding	5	609	0.82	143	16405	0.87	666	47	7.06	228	34.23	5	Cancer Gene Census
ENSG00000132781	MUTYH	mutY DNA glycosylase	1p34.1	protein_coding	5	609	0.82	128	16405	0.78	666	154	23.12	83	12.46	5	Cancer Gene Census
ENSG00000133639	BTG1	BTG anti-proliferation factor 1	12q21.33	protein_coding	5	609	0.82	82	16405	0.50	666	131	19.67	112	16.82	5	Cancer Gene Census
ENSG00000135100	HNF1A	HNF1 homeobox A	12q24.31	protein_coding	5	609	0.82	220	16405	1.34	666	135	20.27	120	18.02	6	Cancer Gene Census
ENSG00000136352	NKX2-1	NK2 homeobox 1	14q13.3	protein_coding	5	609	0.82	104	16405	0.63	666	286	42.94	57	8.56	5	Cancer Gene Census
ENSG00000138115	CYP2C8	cytochrome P450 family 2 subfamily C member 8	10q23.33	protein_coding	5	609	0.82	176	16405	1.07	666	101	15.17	156	23.42	5	Cancer Gene Census
ENSG00000138413	IDH1	isocitrate dehydrogenase (NADP(+)) 1	2q34	protein_coding	5	609	0.82	595	16405	3.63	666	173	25.98	47	7.06	6	Cancer Gene Census
ENSG00000143549	TPM3	tropomyosin 3	1q21.3	protein_coding	5	609	0.82	115	16405	0.70	666	463	69.52	8	1.20	5	Cancer Gene Census
ENSG00000147140	NONO	non-POU domain containing octamer binding	Xq13.1	protein_coding	5	609	0.82	148	16405	0.90	666	0	0.00	0	0.00	5	Cancer Gene Census
ENSG00000156052	GNAQ	G protein subunit alpha q	9q21.2	protein_coding	5	609	0.82	143	16405	0.87	666	56	8.41	224	33.63	5	Cancer Gene Census
ENSG00000157933	SKI	SKI proto-oncogene	1p36.33, 1p36.32	protein_coding	5	609	0.82	116	16405	0.71	666	154	23.12	113	16.97	6	Cancer Gene Census
ENSG00000160789	LMNA	lamin A/C	1q22	protein_coding	5	609	0.82	156	16405	0.95	666	455	68.32	8	1.20	5	Cancer Gene Census
ENSG00000161547	SRSF2	serine and arginine rich splicing factor 2	17q25.1	protein_coding	5	609	0.82	76	16405	0.46	666	263	39.49	37	5.56	5	Cancer Gene Census
ENSG00000163161	ERCC3	ERCC excision repair 3, TFIIH core complex helicase subunit	2q14.3	protein_coding	5	609	0.82	179	16405	1.09	666	172	25.83	33	4.95	5	Cancer Gene Census
ENSG00000163902	RPN1	ribophorin I	3q21.3	protein_coding	5	609	0.82	96	16405	0.59	666	137	20.57	122	18.32	6	Cancer Gene Census
ENSG00000165556	CDX2	caudal type homeobox 2	13q12.2	protein_coding	5	609	0.82	100	16405	0.61	666	59	8.86	267	40.09	5	Cancer Gene Census
ENSG00000166888	STAT6	signal transducer and activator of transcription 6	12q13.3	protein_coding	5	609	0.82	165	16405	1.01	666	173	25.98	64	9.61	5	Cancer Gene Census
ENSG00000169564	PCBP1	poly(rC) binding protein 1	2p13.3	protein_coding	5	609	0.82	120	16405	0.73	666	184	27.63	35	5.26	5	Cancer Gene Census
ENSG00000170759	KIF5B	kinesin family member 5B	10p11.22	protein_coding	5	609	0.82	181	16405	1.10	666	177	26.58	78	11.71	5	Cancer Gene Census
ENSG00000177606	JUN	Jun proto-oncogene, AP-1 transcription factor subunit	1p32.1	protein_coding	5	609	0.82	86	16405	0.52	666	145	21.77	113	16.97	5	Cancer Gene Census
ENSG00000186575	NF2	neurofibromin 2	22q12.2	protein_coding	5	609	0.82	197	16405	1.20	666	70	10.51	202	30.33	5	Cancer Gene Census
ENSG00000197122	SRC	SRC proto-oncogene, non-receptor tyrosine kinase	20q11.23	protein_coding	5	609	0.82	111	16405	0.68	666	227	34.08	65	9.76	5	Cancer Gene Census
ENSG00000206503	HLA-A	major histocompatibility complex, class I, A	6p22.1	protein_coding	5	609	0.82	151	16405	0.92	666	221	33.18	77	11.56	5	Cancer Gene Census
ENSG00000213281	NRAS	NRAS proto-oncogene, GTPase	1p13.2	protein_coding	5	609	0.82	837	16405	5.10	666	105	15.77	175	26.28	4	Cancer Gene Census
ENSG00000213672	NCKIPSD	NCK interacting protein with SH3 domain	3p21.31	protein_coding	5	609	0.82	118	16405	0.72	666	34	5.11	246	36.94	6	Cancer Gene Census
ENSG00000214562	NUTM2D	NUT family member 2D	10q23.2	protein_coding	5	609	0.82	59	16405	0.36	666	106	15.92	140	21.02	5	Cancer Gene Census
ENSG00000006468	ETV1	ETS variant transcription factor 1	7p21.2	protein_coding	4	609	0.66	229	16405	1.40	666	336	50.45	32	4.80	4	Cancer Gene Census
ENSG00000007312	CD79B	CD79b molecule	17q23.3	protein_coding	4	609	0.66	68	16405	0.41	666	262	39.34	26	3.90	5	Cancer Gene Census
ENSG00000026103	FAS	Fas cell surface death receptor	10q23.31	protein_coding	4	609	0.66	141	16405	0.86	666	111	16.67	142	21.32	4	Cancer Gene Census
ENSG00000068078	FGFR3	fibroblast growth factor receptor 3	4p16.3	protein_coding	4	609	0.66	270	16405	1.65	666	111	16.67	131	19.67	4	Cancer Gene Census
ENSG00000070756	PABPC1	poly(A) binding protein cytoplasmic 1	8q22.3	protein_coding	4	609	0.66	128	16405	0.78	666	335	50.30	28	4.20	5	Cancer Gene Census
ENSG00000071564	TCF3	transcription factor 3	19p13.3	protein_coding	4	609	0.66	138	16405	0.84	666	41	6.16	298	44.74	4	Cancer Gene Census
ENSG00000073584	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	17q21.2	protein_coding	4	609	0.66	91	16405	0.55	666	224	33.63	44	6.61	4	Cancer Gene Census
ENSG00000073921	PICALM	phosphatidylinositol binding clathrin assembly protein	11q14.2	protein_coding	4	609	0.66	142	16405	0.87	666	198	29.73	79	11.86	4	Cancer Gene Census
ENSG00000088256	GNA11	G protein subunit alpha 11	19p13.3	protein_coding	4	609	0.66	123	16405	0.75	666	43	6.46	282	42.34	4	Cancer Gene Census
ENSG00000089280	FUS	FUS RNA binding protein	16p11.2	protein_coding	4	609	0.66	140	16405	0.85	666	210	31.53	56	8.41	4	Cancer Gene Census
ENSG00000099956	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	22q11.23	protein_coding	4	609	0.66	149	16405	0.91	666	93	13.96	173	25.98	4	Cancer Gene Census
ENSG00000105619	TFPT	TCF3 fusion partner	19q13.42	protein_coding	4	609	0.66	68	16405	0.41	666	107	16.07	156	23.42	4	Cancer Gene Census
ENSG00000107864	CPEB3	cytoplasmic polyadenylation element binding protein 3	10q23.32	protein_coding	4	609	0.66	107	16405	0.65	666	101	15.17	143	21.47	4	Cancer Gene Census
ENSG00000110367	DDX6	DEAD-box helicase 6	11q23.3	protein_coding	4	609	0.66	82	16405	0.50	666	149	22.37	121	18.17	4	Cancer Gene Census
ENSG00000111275	ALDH2	aldehyde dehydrogenase 2 family member	12q24.12	protein_coding	4	609	0.66	126	16405	0.77	666	128	19.22	116	17.42	4	Cancer Gene Census
ENSG00000116251	RPL22	ribosomal protein L22	1p36.31	protein_coding	4	609	0.66	263	16405	1.60	666	137	20.57	132	19.82	4	Cancer Gene Census
ENSG00000120217	CD274	CD274 molecule	9p24.1	protein_coding	4	609	0.66	59	16405	0.36	666	72	10.81	282	42.34	4	Cancer Gene Census
ENSG00000123983	ACSL3	acyl-CoA synthetase long chain family member 3	2q36.1	protein_coding	4	609	0.66	123	16405	0.75	666	152	22.82	61	9.16	4	Cancer Gene Census
ENSG00000124145	SDC4	syndecan 4	20q13.12	protein_coding	4	609	0.66	64	16405	0.39	666	221	33.18	81	12.16	4	Cancer Gene Census
ENSG00000126746	ZNF384	zinc finger protein 384	12p13.31	protein_coding	4	609	0.66	131	16405	0.80	666	163	24.47	120	18.02	4	Cancer Gene Census
ENSG00000128713	HOXD11	homeobox D11	2q31.1	protein_coding	4	609	0.66	68	16405	0.41	666	185	27.78	28	4.20	5	Cancer Gene Census
ENSG00000133895	MEN1	menin 1	11q13.1	protein_coding	4	609	0.66	163	16405	0.99	666	160	24.02	76	11.41	4	Cancer Gene Census
ENSG00000140577	CRTC3	CREB regulated transcription coactivator 3	15q26.1	protein_coding	4	609	0.66	131	16405	0.80	666	80	12.01	187	28.08	3	Cancer Gene Census
ENSG00000142208	AKT1	AKT serine/threonine kinase 1	14q32.33	protein_coding	4	609	0.66	176	16405	1.07	666	155	23.27	147	22.07	3	Cancer Gene Census
ENSG00000142867	BCL10	BCL10 immune signaling adaptor	1p22.3	protein_coding	4	609	0.66	68	16405	0.41	666	130	19.52	144	21.62	4	Cancer Gene Census
ENSG00000158711	ELK4	ETS transcription factor ELK4	1q32.1	protein_coding	4	609	0.66	93	16405	0.57	666	422	63.36	13	1.95	6	Cancer Gene Census
ENSG00000159216	RUNX1	RUNX family transcription factor 1	21q22.12	protein_coding	4	609	0.66	269	16405	1.64	666	125	18.77	153	22.97	4	Cancer Gene Census
ENSG00000169925	BRD3	bromodomain containing 3	9q34.2	protein_coding	4	609	0.66	188	16405	1.15	666	80	12.01	193	28.98	4	Cancer Gene Census
ENSG00000170430	MGMT	O-6-methylguanine-DNA methyltransferase	10q26.3	protein_coding	4	609	0.66	77	16405	0.47	666	108	16.22	162	24.32	4	Cancer Gene Census
ENSG00000171310	CHST11	carbohydrate sulfotransferase 11	12q23.3	protein_coding	4	609	0.66	127	16405	0.77	666	123	18.47	115	17.27	4	Cancer Gene Census
ENSG00000175329	ISX	intestine specific homeobox	22q12.3	protein_coding	4	609	0.66	109	16405	0.66	666	68	10.21	203	30.48	4	Cancer Gene Census
ENSG00000176302	FOXR1	forkhead box R1	11q23.3	protein_coding	4	609	0.66	82	16405	0.50	666	150	22.52	121	18.17	4	Cancer Gene Census
ENSG00000182185	RAD51B	RAD51 paralog B	14q24.1	protein_coding	4	609	0.66	78	16405	0.48	666	144	21.62	136	20.42	4	Cancer Gene Census
ENSG00000183813	CCR4	C-C motif chemokine receptor 4	3p22.3	protein_coding	4	609	0.66	93	16405	0.57	666	40	6.01	229	34.38	4	Cancer Gene Census
ENSG00000204103	MAFB	MAF bZIP transcription factor B	20q12	protein_coding	4	609	0.66	81	16405	0.49	666	218	32.73	78	11.71	4	Cancer Gene Census
ENSG00000213066	CEP43	centrosomal protein 43	6q27	protein_coding	4	609	0.66	71	16405	0.43	666	55	8.26	273	40.99	4	Cancer Gene Census
ENSG00000276180	H4C9	H4 clustered histone 9	6p22.1	protein_coding	4	609	0.66	76	16405	0.46	666	222	33.33	70	10.51	5	Cancer Gene Census
ENSG00000069399	BCL3	BCL3 transcription coactivator	19q13.32	protein_coding	3	609	0.49	95	16405	0.58	666	130	19.52	125	18.77	3	Cancer Gene Census
ENSG00000079805	DNM2	dynamin 2	19p13.2	protein_coding	3	609	0.49	286	16405	1.74	666	39	5.86	263	39.49	3	Cancer Gene Census
ENSG00000092820	EZR	ezrin	6q25.3	protein_coding	3	609	0.49	127	16405	0.77	666	56	8.41	269	40.39	3	Cancer Gene Census
ENSG00000100814	CCNB1IP1	cyclin B1 interacting protein 1	14q11.2	protein_coding	3	609	0.49	71	16405	0.43	666	185	27.78	114	17.12	3	Cancer Gene Census
ENSG00000101213	PTK6	protein tyrosine kinase 6	20q13.33	protein_coding	3	609	0.49	93	16405	0.57	666	259	38.89	61	9.16	3	Cancer Gene Census
ENSG00000105662	CRTC1	CREB regulated transcription coactivator 1	19p13.11	protein_coding	3	609	0.49	158	16405	0.96	666	75	11.26	218	32.73	4	Cancer Gene Census
ENSG00000110092	CCND1	cyclin D1	11q13.3	protein_coding	3	609	0.49	141	16405	0.86	666	215	32.28	53	7.96	4	Cancer Gene Census
ENSG00000110987	BCL7A	BAF chromatin remodeling complex subunit BCL7A	12q24.31	protein_coding	3	609	0.49	276	16405	1.68	666	135	20.27	125	18.77	3	Cancer Gene Census
ENSG00000116990	MYCL	MYCL proto-oncogene, bHLH transcription factor	1p34.2	protein_coding	3	609	0.49	77	16405	0.47	666	164	24.62	79	11.86	3	Cancer Gene Census
ENSG00000117318	ID3	inhibitor of DNA binding 3, HLH protein	1p36.12	protein_coding	3	609	0.49	36	16405	0.22	666	120	18.02	114	17.12	3	Cancer Gene Census
ENSG00000118260	CREB1	cAMP responsive element binding protein 1	2q33.3	protein_coding	3	609	0.49	61	16405	0.37	666	172	25.83	46	6.91	3	Cancer Gene Census
ENSG00000119414	PPP6C	protein phosphatase 6 catalytic subunit	9q33.3	protein_coding	3	609	0.49	122	16405	0.74	666	71	10.66	190	28.53	3	Cancer Gene Census
ENSG00000121067	SPOP	speckle type BTB/POZ protein	17q21.33	protein_coding	3	609	0.49	207	16405	1.26	666	261	39.19	26	3.90	4	Cancer Gene Census
ENSG00000126524	SBDS	SBDS ribosome maturation factor	7q11.21	protein_coding	3	609	0.49	69	16405	0.42	666	258	38.74	69	10.36	3	Cancer Gene Census
ENSG00000126752	SSX1	SSX family member 1	Xp11.23	protein_coding	3	609	0.49	67	16405	0.41	666	0	0.00	0	0.00	4	Cancer Gene Census
ENSG00000126934	MAP2K2	mitogen-activated protein kinase kinase 2	19p13.3	protein_coding	3	609	0.49	116	16405	0.71	666	36	5.41	286	42.94	3	Cancer Gene Census
ENSG00000127083	OMD	osteomodulin	9q22.31	protein_coding	3	609	0.49	89	16405	0.54	666	54	8.11	215	32.28	3	Cancer Gene Census
ENSG00000130382	MLLT1	MLLT1 super elongation complex subunit	19p13.3	protein_coding	3	609	0.49	126	16405	0.77	666	35	5.26	277	41.59	3	Cancer Gene Census
ENSG00000134086	VHL	von Hippel-Lindau tumor suppressor	3p25.3	protein_coding	3	609	0.49	394	16405	2.40	666	48	7.21	232	34.83	3	Cancer Gene Census
ENSG00000135446	CDK4	cyclin dependent kinase 4	12q14.1	protein_coding	3	609	0.49	71	16405	0.43	666	192	28.83	57	8.56	2	Cancer Gene Census
ENSG00000136997	MYC	MYC proto-oncogene, bHLH transcription factor	8q24.21	protein_coding	3	609	0.49	177	16405	1.08	666	365	54.80	22	3.30	3	Cancer Gene Census
ENSG00000139718	SETD1B	SET domain containing 1B, histone lysine methyltransferase	12q24.31	protein_coding	3	609	0.49	150	16405	0.91	666	131	19.67	124	18.62	3	Cancer Gene Census
ENSG00000143294	PRCC	proline rich mitotic checkpoint control factor	1q23.1	protein_coding	3	609	0.49	115	16405	0.70	666	444	66.67	8	1.20	3	Cancer Gene Census
ENSG00000146374	RSPO3	R-spondin 3	6q22.33	protein_coding	3	609	0.49	85	16405	0.52	666	63	9.46	259	38.89	4	Cancer Gene Census
ENSG00000151532	VTI1A	vesicle transport through interaction with t-SNAREs 1A	10q25.2	protein_coding	3	609	0.49	54	16405	0.33	666	107	16.07	141	21.17	3	Cancer Gene Census
ENSG00000153165	RGPD3	RANBP2 like and GRIP domain containing 3	2q12.2	protein_coding	3	609	0.49	84	16405	0.51	666	186	27.93	26	3.90	3	Cancer Gene Census
ENSG00000153814	JAZF1	JAZF zinc finger 1	7p15.2, 7p15.1	protein_coding	3	609	0.49	78	16405	0.48	666	327	49.10	32	4.80	3	Cancer Gene Census
ENSG00000157873	TNFRSF14	TNF receptor superfamily member 14	1p36.32	protein_coding	3	609	0.49	68	16405	0.41	666	152	22.82	123	18.47	3	Cancer Gene Census
ENSG00000158169	FANCC	FA complementation group C	9q22.32	protein_coding	3	609	0.49	119	16405	0.73	666	61	9.16	211	31.68	3	Cancer Gene Census
ENSG00000164438	TLX3	T cell leukemia homeobox 3	5q35.1	protein_coding	3	609	0.49	80	16405	0.49	666	141	21.17	146	21.92	3	Cancer Gene Census
ENSG00000164683	HEY1	hes related family bHLH transcription factor with YRPW motif 1	8q21.13	protein_coding	3	609	0.49	75	16405	0.46	666	310	46.55	40	6.01	3	Cancer Gene Census
ENSG00000167460	TPM4	tropomyosin 4	19p13.12, 19p13.11	protein_coding	3	609	0.49	85	16405	0.52	666	48	7.21	244	36.64	3	Cancer Gene Census
ENSG00000167985	SDHAF2	succinate dehydrogenase complex assembly factor 2	11q12.2	protein_coding	3	609	0.49	56	16405	0.34	666	155	23.27	67	10.06	3	Cancer Gene Census
ENSG00000169249	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	Xp22.2	protein_coding	3	609	0.49	89	16405	0.54	666	0	0.00	0	0.00	3	Cancer Gene Census
ENSG00000173674	EIF1AX	eukaryotic translation initiation factor 1A X-linked	Xp22.12	protein_coding	3	609	0.49	81	16405	0.49	666	0	0.00	0	0.00	3	Cancer Gene Census
ENSG00000174775	HRAS	HRas proto-oncogene, GTPase	11p15.5	protein_coding	3	609	0.49	162	16405	0.99	666	88	13.21	146	21.92	3	Cancer Gene Census
ENSG00000175832	ETV4	ETS variant transcription factor 4	17q21.31	protein_coding	3	609	0.49	106	16405	0.65	666	224	33.63	42	6.31	3	Cancer Gene Census
ENSG00000179218	CALR	calreticulin	19p13.13	protein_coding	3	609	0.49	95	16405	0.58	666	37	5.56	260	39.04	3	Cancer Gene Census
ENSG00000181449	SOX2	SRY-box transcription factor 2	3q26.33	protein_coding	3	609	0.49	111	16405	0.68	666	174	26.13	124	18.62	3	Cancer Gene Census
ENSG00000196588	MRTFA	myocardin related transcription factor A	22q13.1, 22q13.2	protein_coding	3	609	0.49	203	16405	1.24	666	77	11.56	198	29.73	3	Cancer Gene Census
ENSG00000245848	CEBPA	CCAAT enhancer binding protein alpha	19q13.11	protein_coding	3	609	0.49	63	16405	0.38	666	187	28.08	95	14.26	4	Cancer Gene Census
ENSG00000019582	CD74	CD74 molecule	5q33.1	protein_coding	2	609	0.33	53	16405	0.32	666	116	17.42	162	24.32	2	Cancer Gene Census
ENSG00000100311	PDGFB	platelet derived growth factor subunit B	22q13.1	protein_coding	2	609	0.33	85	16405	0.52	666	72	10.81	200	30.03	2	Cancer Gene Census
ENSG00000104884	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit	19q13.32	protein_coding	2	609	0.33	195	16405	1.19	666	117	17.57	137	20.57	2	Cancer Gene Census
ENSG00000105369	CD79A	CD79a molecule	19q13.2	protein_coding	2	609	0.33	70	16405	0.43	666	125	18.77	121	18.17	2	Cancer Gene Census
ENSG00000107882	SUFU	SUFU negative regulator of hedgehog signaling	10q24.32	protein_coding	2	609	0.33	126	16405	0.77	666	104	15.62	145	21.77	2	Cancer Gene Census
ENSG00000108946	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha	17q24.2	protein_coding	2	609	0.33	96	16405	0.59	666	271	40.69	22	3.30	3	Cancer Gene Census
ENSG00000112237	CCNC	cyclin C	6q16.2	protein_coding	2	609	0.33	69	16405	0.42	666	57	8.56	278	41.74	2	Cancer Gene Census
ENSG00000117118	SDHB	succinate dehydrogenase complex iron sulfur subunit B	1p36.13	protein_coding	2	609	0.33	42	16405	0.26	666	131	19.67	119	17.87	2	Cancer Gene Census
ENSG00000119335	SET	SET nuclear proto-oncogene	9q34.11	protein_coding	2	609	0.33	78	16405	0.48	666	77	11.56	189	28.38	2	Cancer Gene Census
ENSG00000125285	SOX21	SRY-box transcription factor 21	13q32.1	protein_coding	2	609	0.33	50	16405	0.30	666	112	16.82	191	28.68	2	Cancer Gene Census
ENSG00000134352	IL6ST	interleukin 6 signal transducer	5q11.2	protein_coding	2	609	0.33	186	16405	1.13	666	148	22.22	150	22.52	2	Cancer Gene Census
ENSG00000134574	DDB2	damage specific DNA binding protein 2	11p11.2	protein_coding	2	609	0.33	81	16405	0.49	666	125	18.77	92	13.81	2	Cancer Gene Census
ENSG00000136754	ABI1	abl interactor 1	10p12.1	protein_coding	2	609	0.33	93	16405	0.57	666	169	25.38	86	12.91	2	Cancer Gene Census
ENSG00000137193	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	6p21.2	protein_coding	2	609	0.33	105	16405	0.64	666	222	33.33	68	10.21	2	Cancer Gene Census
