gene_id	symbol	name	cytoband	type	num_cohort_ssm_affected_cases	num_cohort_ssm_cases	cohort_ssm_affected_cases_percentage	num_gdc_ssm_affected_cases	num_gdc_ssm_cases	gdc_ssm_affected_cases_percentage	num_cohort_cnv_cases	num_cohort_cnv_gain_cases	cohort_cnv_gain_cases_percentage	num_cohort_cnv_loss_cases	cohort_cnv_loss_cases_percentage	num_mutations	annotations
ENSG00000108654	DDX5	DEAD-box helicase 5	17q23.3	protein_coding	26	2116	1.23	162	16405	0.99	2094	479	22.87	105	5.01	26	Cancer Gene Census
ENSG00000116560	SFPQ	splicing factor proline and glutamine rich	1p34.3	protein_coding	26	2116	1.23	115	16405	0.70	2094	232	11.08	233	11.13	30	Cancer Gene Census
ENSG00000118689	FOXO3	forkhead box O3	6q21	protein_coding	26	2116	1.23	125	16405	0.76	2094	123	5.87	510	24.36	29	Cancer Gene Census
ENSG00000121067	SPOP	speckle type BTB/POZ protein	17q21.33	protein_coding	26	2116	1.23	207	16405	1.26	2094	449	21.44	88	4.20	27	Cancer Gene Census
ENSG00000135605	TEC	transient erythroblastopenia of childhood	4p12, 4p11	protein_coding	26	2116	1.23	146	16405	0.89	2094	240	11.46	259	12.37	27	Cancer Gene Census
ENSG00000147655	RSPO2	R-spondin 2	8q23.1	protein_coding	26	2116	1.23	138	16405	0.84	2094	710	33.91	72	3.44	28	Cancer Gene Census
ENSG00000158715	SLC45A3	solute carrier family 45 member 3	1q32.1	protein_coding	26	2116	1.23	136	16405	0.83	2094	794	37.92	55	2.63	31	Cancer Gene Census
ENSG00000165556	CDX2	caudal type homeobox 2	13q12.2	protein_coding	26	2116	1.23	100	16405	0.61	2094	169	8.07	511	24.40	26	Cancer Gene Census
ENSG00000168411	RFWD3	ring finger and WD repeat domain 3	16q23.1	protein_coding	26	2116	1.23	125	16405	0.76	2094	279	13.32	295	14.09	28	Cancer Gene Census
ENSG00000182511	FES	FES proto-oncogene, tyrosine kinase	15q26.1	protein_coding	26	2116	1.23	163	16405	0.99	2094	202	9.65	350	16.71	27	Cancer Gene Census
ENSG00000184702	SEPTIN5	septin 5	22q11.21	protein_coding	26	2116	1.23	116	16405	0.71	2094	223	10.65	364	17.38	30	Cancer Gene Census
ENSG00000185499	MUC1	mucin 1, cell surface associated	1q22	protein_coding	26	2116	1.23	83	16405	0.51	2094	867	41.40	40	1.91	29	Cancer Gene Census
ENSG00000286522	H3C2	H3 clustered histone 2	6p22.2	protein_coding	26	2116	1.23	137	16405	0.84	2094	390	18.62	172	8.21	24	Cancer Gene Census
ENSG00000112561	TFEB	transcription factor EB	6p21.1	protein_coding	25	2116	1.18	112	16405	0.68	2094	417	19.91	145	6.92	26	Cancer Gene Census
ENSG00000117400	MPL	MPL proto-oncogene, thrombopoietin receptor	1p34.2	protein_coding	25	2116	1.18	146	16405	0.89	2094	268	12.80	208	9.93	26	Cancer Gene Census
ENSG00000123364	HOXC13	homeobox C13	12q13.13	protein_coding	25	2116	1.18	103	16405	0.63	2094	324	15.47	146	6.97	24	Cancer Gene Census
ENSG00000129514	FOXA1	forkhead box A1	14q21.1	protein_coding	25	2116	1.18	207	16405	1.26	2094	432	20.63	264	12.61	26	Cancer Gene Census
ENSG00000132906	CASP9	caspase 9	1p36.21	protein_coding	25	2116	1.18	83	16405	0.51	2094	210	10.03	321	15.33	26	Cancer Gene Census
ENSG00000136014	USP44	ubiquitin specific peptidase 44	12q22	protein_coding	25	2116	1.18	153	16405	0.93	2094	273	13.04	197	9.41	29	Cancer Gene Census
ENSG00000140577	CRTC3	CREB regulated transcription coactivator 3	15q26.1	protein_coding	25	2116	1.18	131	16405	0.80	2094	202	9.65	348	16.62	24	Cancer Gene Census
ENSG00000147862	NFIB	nuclear factor I B	9p23, 9p22.3	protein_coding	25	2116	1.18	163	16405	0.99	2094	173	8.26	659	31.47	27	Cancer Gene Census
ENSG00000164985	PSIP1	PC4 and SFRS1 interacting protein 1	9p22.3	protein_coding	25	2116	1.18	156	16405	0.95	2094	172	8.21	665	31.76	26	Cancer Gene Census
ENSG00000165025	SYK	spleen associated tyrosine kinase	9q22.2	protein_coding	25	2116	1.18	178	16405	1.09	2094	155	7.40	444	21.20	25	Cancer Gene Census
ENSG00000177565	TBL1XR1	TBL1X receptor 1	3q26.32	protein_coding	25	2116	1.18	194	16405	1.18	2094	508	24.26	164	7.83	24	Cancer Gene Census
ENSG00000178573	MAF	MAF bZIP transcription factor	16q23.2	protein_coding	25	2116	1.18	113	16405	0.69	2094	258	12.32	328	15.66	26	Cancer Gene Census
ENSG00000187164	SHTN1	shootin 1	10q25.3	protein_coding	25	2116	1.18	148	16405	0.90	2094	204	9.74	430	20.53	27	Cancer Gene Census
ENSG00000205755	CRLF2	cytokine receptor like factor 2	Xp22.33	protein_coding	25	2116	1.18	103	16405	0.63	2094	0	0.00	0	0.00	25	Cancer Gene Census
ENSG00000206503	HLA-A	major histocompatibility complex, class I, A	6p22.1	protein_coding	25	2116	1.18	151	16405	0.92	2094	380	18.15	169	8.07	27	Cancer Gene Census
ENSG00000221829	FANCG	FA complementation group G	9p13.3	protein_coding	25	2116	1.18	114	16405	0.69	2094	228	10.89	474	22.64	27	Cancer Gene Census
ENSG00000076685	NT5C2	5'-nucleotidase, cytosolic II	10q24.32, 10q24.33	protein_coding	24	2116	1.13	110	16405	0.67	2094	197	9.41	431	20.58	28	Cancer Gene Census
ENSG00000105662	CRTC1	CREB regulated transcription coactivator 1	19p13.11	protein_coding	24	2116	1.13	158	16405	0.96	2094	202	9.65	379	18.10	26	Cancer Gene Census
ENSG00000111275	ALDH2	aldehyde dehydrogenase 2 family member	12q24.12	protein_coding	24	2116	1.13	126	16405	0.77	2094	266	12.70	208	9.93	25	Cancer Gene Census
ENSG00000126746	ZNF384	zinc finger protein 384	12p13.31	protein_coding	24	2116	1.13	131	16405	0.80	2094	380	18.15	216	10.32	24	Cancer Gene Census
ENSG00000130382	MLLT1	MLLT1 super elongation complex subunit	19p13.3	protein_coding	24	2116	1.13	126	16405	0.77	2094	119	5.68	492	23.50	27	Cancer Gene Census
ENSG00000132155	RAF1	Raf-1 proto-oncogene, serine/threonine kinase	3p25.2	protein_coding	24	2116	1.13	143	16405	0.87	2094	109	5.21	637	30.42	26	Cancer Gene Census
ENSG00000136504	KAT7	lysine acetyltransferase 7	17q21.33	protein_coding	24	2116	1.13	149	16405	0.91	2094	451	21.54	87	4.15	26	Cancer Gene Census
ENSG00000136826	KLF4	Kruppel like factor 4	9q31.2	protein_coding	24	2116	1.13	119	16405	0.73	2094	176	8.40	423	20.20	26	Cancer Gene Census
ENSG00000158169	FANCC	FA complementation group C	9q22.32	protein_coding	24	2116	1.13	119	16405	0.73	2094	156	7.45	442	21.11	27	Cancer Gene Census
ENSG00000163435	ELF3	E74 like ETS transcription factor 3	1q32.1	protein_coding	24	2116	1.13	174	16405	1.06	2094	798	38.11	53	2.53	25	Cancer Gene Census
ENSG00000213672	NCKIPSD	NCK interacting protein with SH3 domain	3p21.31	protein_coding	24	2116	1.13	118	16405	0.72	2094	84	4.01	695	33.19	27	Cancer Gene Census
ENSG00000244405	ETV5	ETS variant transcription factor 5	3q27.2	protein_coding	24	2116	1.13	159	16405	0.97	2094	483	23.07	193	9.22	24	Cancer Gene Census
ENSG00000257103	LSM14A	LSM14A mRNA processing body assembly factor	19q13.11	protein_coding	24	2116	1.13	118	16405	0.72	2094	377	18.00	191	9.12	27	Cancer Gene Census
ENSG00000066117	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	12q13.12	protein_coding	23	2116	1.09	102	16405	0.62	2094	320	15.28	163	7.78	24	Cancer Gene Census
ENSG00000121966	CXCR4	C-X-C motif chemokine receptor 4	2q22.1	protein_coding	23	2116	1.09	134	16405	0.82	2094	312	14.90	82	3.92	23	Cancer Gene Census
ENSG00000123983	ACSL3	acyl-CoA synthetase long chain family member 3	2q36.1	protein_coding	23	2116	1.09	123	16405	0.75	2094	266	12.70	163	7.78	24	Cancer Gene Census
ENSG00000126934	MAP2K2	mitogen-activated protein kinase kinase 2	19p13.3	protein_coding	23	2116	1.09	116	16405	0.71	2094	127	6.06	506	24.16	27	Cancer Gene Census
ENSG00000132781	MUTYH	mutY DNA glycosylase	1p34.1	protein_coding	23	2116	1.09	128	16405	0.78	2094	250	11.94	214	10.22	24	Cancer Gene Census
ENSG00000139163	ETNK1	ethanolamine kinase 1	12p12.1	protein_coding	23	2116	1.09	109	16405	0.66	2094	438	20.92	163	7.78	27	Cancer Gene Census
ENSG00000147140	NONO	non-POU domain containing octamer binding	Xq13.1	protein_coding	23	2116	1.09	148	16405	0.90	2094	0	0.00	0	0.00	29	Cancer Gene Census
ENSG00000152207	CYSLTR2	cysteinyl leukotriene receptor 2	13q14.2	protein_coding	23	2116	1.09	113	16405	0.69	2094	161	7.69	515	24.59	25	Cancer Gene Census
ENSG00000152942	RAD17	RAD17 checkpoint clamp loader component	5q13.2	protein_coding	23	2116	1.09	126	16405	0.77	2094	215	10.27	372	17.77	23	Cancer Gene Census
ENSG00000166888	STAT6	signal transducer and activator of transcription 6	12q13.3	protein_coding	23	2116	1.09	165	16405	1.01	2094	346	16.52	131	6.26	24	Cancer Gene Census
ENSG00000181449	SOX2	SRY-box transcription factor 2	3q26.33	protein_coding	23	2116	1.09	111	16405	0.68	2094	500	23.88	180	8.60	24	Cancer Gene Census
ENSG00000197122	SRC	SRC proto-oncogene, non-receptor tyrosine kinase	20q11.23	protein_coding	23	2116	1.09	111	16405	0.68	2094	541	25.84	100	4.78	23	Cancer Gene Census
ENSG00000023445	BIRC3	baculoviral IAP repeat containing 3	11q22.2	protein_coding	22	2116	1.04	150	16405	0.91	2094	314	15.00	221	10.55	24	Cancer Gene Census
ENSG00000072274	TFRC	transferrin receptor	3q29	protein_coding	22	2116	1.04	143	16405	0.87	2094	479	22.87	212	10.12	23	Cancer Gene Census
ENSG00000072694	FCGR2B	Fc fragment of IgG receptor IIb	1q23.3	protein_coding	22	2116	1.04	95	16405	0.58	2094	838	40.02	45	2.15	22	Cancer Gene Census
ENSG00000073921	PICALM	phosphatidylinositol binding clathrin assembly protein	11q14.2	protein_coding	22	2116	1.04	142	16405	0.87	2094	336	16.05	191	9.12	22	Cancer Gene Census
ENSG00000078399	HOXA9	homeobox A9	7p15.2	protein_coding	22	2116	1.04	79	16405	0.48	2094	782	37.34	61	2.91	23	Cancer Gene Census
ENSG00000110092	CCND1	cyclin D1	11q13.3	protein_coding	22	2116	1.04	141	16405	0.86	2094	423	20.20	119	5.68	21	Cancer Gene Census
ENSG00000111276	CDKN1B	cyclin dependent kinase inhibitor 1B	12p13.1	protein_coding	22	2116	1.04	125	16405	0.76	2094	349	16.67	242	11.56	22	Cancer Gene Census
ENSG00000123388	HOXC11	homeobox C11	12q13.13	protein_coding	22	2116	1.04	93	16405	0.57	2094	325	15.52	144	6.88	23	Cancer Gene Census
ENSG00000130675	MNX1	motor neuron and pancreas homeobox 1	7q36.3	protein_coding	22	2116	1.04	77	16405	0.47	2094	607	28.99	158	7.55	23	Cancer Gene Census
ENSG00000156531	PHF6	PHD finger protein 6	Xq26.2	protein_coding	22	2116	1.04	152	16405	0.93	2094	0	0.00	0	0.00	21	Cancer Gene Census
ENSG00000184402	SS18L1	SS18L1 subunit of BAF chromatin remodeling complex	20q13.33	protein_coding	22	2116	1.04	93	16405	0.57	2094	593	28.32	110	5.25	24	Cancer Gene Census
ENSG00000213281	NRAS	NRAS proto-oncogene, GTPase	1p13.2	protein_coding	22	2116	1.04	837	16405	5.10	2094	167	7.98	367	17.53	14	Cancer Gene Census
ENSG00000033030	ZCCHC8	zinc finger CCHC-type containing 8	12q24.31	protein_coding	21	2116	0.99	142	16405	0.87	2094	268	12.80	226	10.79	25	Cancer Gene Census
ENSG00000066455	GOLGA5	golgin A5	14q32.12	protein_coding	21	2116	0.99	145	16405	0.88	2094	263	12.56	371	17.72	25	Cancer Gene Census
ENSG00000112039	FANCE	FA complementation group E	6p21.31	protein_coding	21	2116	0.99	102	16405	0.62	2094	383	18.29	160	7.64	21	Cancer Gene Census
ENSG00000146232	NFKBIE	NFKB inhibitor epsilon	6p21.1	protein_coding	21	2116	0.99	78	16405	0.48	2094	411	19.63	143	6.83	21	Cancer Gene Census
ENSG00000158711	ELK4	ETS transcription factor ELK4	1q32.1	protein_coding	21	2116	0.99	93	16405	0.57	2094	793	37.87	55	2.63	23	Cancer Gene Census
ENSG00000162924	REL	REL proto-oncogene, NF-kB subunit	2p16.1	protein_coding	21	2116	0.99	128	16405	0.78	2094	371	17.72	71	3.39	22	Cancer Gene Census
ENSG00000168421	RHOH	ras homolog family member H	4p14	protein_coding	21	2116	0.99	83	16405	0.51	2094	205	9.79	298	14.23	21	Cancer Gene Census
ENSG00000171843	MLLT3	MLLT3 super elongation complex subunit	9p21.3	protein_coding	21	2116	0.99	131	16405	0.80	2094	155	7.40	707	33.76	21	Cancer Gene Census
ENSG00000179348	GATA2	GATA binding protein 2	3q21.3	protein_coding	21	2116	0.99	129	16405	0.79	2094	354	16.91	213	10.17	23	Cancer Gene Census
ENSG00000182185	RAD51B	RAD51 paralog B	14q24.1	protein_coding	21	2116	0.99	78	16405	0.48	2094	270	12.89	374	17.86	23	Cancer Gene Census
ENSG00000184012	TMPRSS2	transmembrane serine protease 2	21q22.3	protein_coding	21	2116	0.99	122	16405	0.74	2094	215	10.27	386	18.43	22	Cancer Gene Census
ENSG00000188199	NUTM2B	NUT family member 2B	10q22.3	protein_coding	21	2116	0.99	30	16405	0.18	2094	241	11.51	408	19.48	23	Cancer Gene Census
ENSG00000205927	OLIG2	oligodendrocyte transcription factor 2	21q22.11	protein_coding	21	2116	0.99	81	16405	0.49	2094	223	10.65	342	16.33	23	Cancer Gene Census
ENSG00000002834	LASP1	LIM and SH3 protein 1	17q12	protein_coding	20	2116	0.95	75	16405	0.46	2094	421	20.11	121	5.78	21	Cancer Gene Census
ENSG00000072062	PRKACA	protein kinase cAMP-activated catalytic subunit alpha	19p13.12	protein_coding	20	2116	0.95	112	16405	0.68	2094	160	7.64	438	20.92	20	Cancer Gene Census
ENSG00000077150	NFKB2	nuclear factor kappa B subunit 2	10q24.32	protein_coding	20	2116	0.95	158	16405	0.96	2094	198	9.46	430	20.53	21	Cancer Gene Census
ENSG00000107779	BMPR1A	bone morphogenetic protein receptor type 1A	10q23.2	protein_coding	20	2116	0.95	116	16405	0.71	2094	200	9.55	426	20.34	21	Cancer Gene Census
ENSG00000107864	CPEB3	cytoplasmic polyadenylation element binding protein 3	10q23.32	protein_coding	20	2116	0.95	107	16405	0.65	2094	197	9.41	424	20.25	21	Cancer Gene Census
ENSG00000111252	SH2B3	SH2B adaptor protein 3	12q24.12	protein_coding	20	2116	0.95	109	16405	0.66	2094	264	12.61	209	9.98	21	Cancer Gene Census
ENSG00000126778	SIX1	SIX homeobox 1	14q23.1	protein_coding	20	2116	0.95	104	16405	0.63	2094	311	14.85	341	16.28	25	Cancer Gene Census
ENSG00000135679	MDM2	MDM2 proto-oncogene	12q15	protein_coding	20	2116	0.95	111	16405	0.68	2094	416	19.87	114	5.44	20	Cancer Gene Census
ENSG00000136997	MYC	MYC proto-oncogene, bHLH transcription factor	8q24.21	protein_coding	20	2116	0.95	177	16405	1.08	2094	795	37.97	57	2.72	21	Cancer Gene Census
ENSG00000147403	RPL10	ribosomal protein L10	Xq28	protein_coding	20	2116	0.95	127	16405	0.77	2094	0	0.00	0	0.00	21	Cancer Gene Census
ENSG00000149948	HMGA2	high mobility group AT-hook 2	12q14.3	protein_coding	20	2116	0.95	81	16405	0.49	2094	373	17.81	117	5.59	20	Cancer Gene Census
ENSG00000156076	WIF1	WNT inhibitory factor 1	12q14.3	protein_coding	20	2116	0.95	127	16405	0.77	2094	366	17.48	120	5.73	20	Cancer Gene Census
ENSG00000163902	RPN1	ribophorin I	3q21.3	protein_coding	20	2116	0.95	96	16405	0.59	2094	354	16.91	211	10.08	22	Cancer Gene Census
ENSG00000164438	TLX3	T cell leukemia homeobox 3	5q35.1	protein_coding	20	2116	0.95	80	16405	0.49	2094	349	16.67	288	13.75	21	Cancer Gene Census
ENSG00000169564	PCBP1	poly(rC) binding protein 1	2p13.3	protein_coding	20	2116	0.95	120	16405	0.73	2094	369	17.62	74	3.53	20	Cancer Gene Census
ENSG00000179750	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B	22q13.1	protein_coding	20	2116	0.95	100	16405	0.61	2094	156	7.45	427	20.39	20	Cancer Gene Census
ENSG00000183161	FANCF	FA complementation group F	11p14.3	protein_coding	20	2116	0.95	85	16405	0.52	2094	195	9.31	232	11.08	21	Cancer Gene Census
ENSG00000065057	NTHL1	nth like DNA glycosylase 1	16p13.3	protein_coding	19	2116	0.90	71	16405	0.43	2094	356	17.00	231	11.03	19	Cancer Gene Census
ENSG00000105810	CDK6	cyclin dependent kinase 6	7q21.2	protein_coding	19	2116	0.90	93	16405	0.57	2094	692	33.05	90	4.30	20	Cancer Gene Census
ENSG00000107807	TLX1	T cell leukemia homeobox 1	10q24.31	protein_coding	19	2116	0.90	67	16405	0.41	2094	192	9.17	433	20.68	17	Cancer Gene Census
ENSG00000110777	POU2AF1	POU class 2 homeobox associating factor 1	11q23.1	protein_coding	19	2116	0.90	89	16405	0.54	2094	250	11.94	267	12.75	20	Cancer Gene Census
ENSG00000157613	CREB3L1	cAMP responsive element binding protein 3 like 1	11p11.2	protein_coding	19	2116	0.90	102	16405	0.62	2094	227	10.84	205	9.79	19	Cancer Gene Census
ENSG00000171310	CHST11	carbohydrate sulfotransferase 11	12q23.3	protein_coding	19	2116	0.90	127	16405	0.77	2094	258	12.32	207	9.89	21	Cancer Gene Census
ENSG00000183508	TENT5C	terminal nucleotidyltransferase 5C	1p12	protein_coding	19	2116	0.90	217	16405	1.32	2094	197	9.41	339	16.19	21	Cancer Gene Census
ENSG00000007312	CD79B	CD79b molecule	17q23.3	protein_coding	18	2116	0.85	68	16405	0.41	2094	471	22.49	110	5.25	20	Cancer Gene Census
ENSG00000018408	WWTR1	WW domain containing transcription regulator 1	3q25.1	protein_coding	18	2116	0.85	95	16405	0.58	2094	454	21.68	169	8.07	18	Cancer Gene Census
ENSG00000069399	BCL3	BCL3 transcription coactivator	19q13.32	protein_coding	18	2116	0.85	95	16405	0.58	2094	294	14.04	249	11.89	17	Cancer Gene Census
ENSG00000087088	BAX	BCL2 associated X, apoptosis regulator	19q13.33	protein_coding	18	2116	0.85	78	16405	0.48	2094	237	11.32	310	14.80	18	Cancer Gene Census
ENSG00000092820	EZR	ezrin	6q25.3	protein_coding	18	2116	0.85	127	16405	0.77	2094	138	6.59	513	24.50	19	Cancer Gene Census
ENSG00000108924	HLF	HLF transcription factor, PAR bZIP family member	17q22	protein_coding	18	2116	0.85	107	16405	0.65	2094	440	21.01	127	6.06	20	Cancer Gene Census
ENSG00000124795	DEK	DEK proto-oncogene	6p22.3	protein_coding	18	2116	0.85	101	16405	0.62	2094	378	18.05	171	8.17	18	Cancer Gene Census
ENSG00000141985	SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2	19p13.3	protein_coding	18	2116	0.85	104	16405	0.63	2094	129	6.16	498	23.78	18	Cancer Gene Census
ENSG00000167460	TPM4	tropomyosin 4	19p13.12, 19p13.11	protein_coding	18	2116	0.85	85	16405	0.52	2094	178	8.50	409	19.53	19	Cancer Gene Census
ENSG00000170430	MGMT	O-6-methylguanine-DNA methyltransferase	10q26.3	protein_coding	18	2116	0.85	77	16405	0.47	2094	211	10.08	456	21.78	17	Cancer Gene Census
ENSG00000174775	HRAS	HRas proto-oncogene, GTPase	11p15.5	protein_coding	18	2116	0.85	162	16405	0.99	2094	167	7.98	346	16.52	15	Cancer Gene Census
ENSG00000175329	ISX	intestine specific homeobox	22q12.3	protein_coding	18	2116	0.85	109	16405	0.66	2094	151	7.21	433	20.68	18	Cancer Gene Census
ENSG00000178562	CD28	CD28 molecule	2q33.2	protein_coding	18	2116	0.85	73	16405	0.44	2094	314	15.00	110	5.25	17	Cancer Gene Census
ENSG00000266412	NCOA4	nuclear receptor coactivator 4	10q11.22	protein_coding	18	2116	0.85	117	16405	0.71	2094	286	13.66	352	16.81	20	Cancer Gene Census
ENSG00000070756	PABPC1	poly(A) binding protein cytoplasmic 1	8q22.3	protein_coding	17	2116	0.80	128	16405	0.78	2094	714	34.10	67	3.20	18	Cancer Gene Census
ENSG00000074266	EED	embryonic ectoderm development	11q14.2	protein_coding	17	2116	0.80	118	16405	0.72	2094	333	15.90	191	9.12	19	Cancer Gene Census
ENSG00000100030	MAPK1	mitogen-activated protein kinase 1	22q11.22	protein_coding	17	2116	0.80	94	16405	0.57	2094	212	10.12	376	17.96	20	Cancer Gene Census
ENSG00000136754	ABI1	abl interactor 1	10p12.1	protein_coding	17	2116	0.80	93	16405	0.57	2094	315	15.04	318	15.19	17	Cancer Gene Census
ENSG00000157873	TNFRSF14	TNF receptor superfamily member 14	1p36.32	protein_coding	17	2116	0.80	68	16405	0.41	2094	244	11.65	339	16.19	17	Cancer Gene Census
ENSG00000166886	NAB2	NGFI-A binding protein 2	12q13.3	protein_coding	17	2116	0.80	108	16405	0.66	2094	347	16.57	131	6.26	18	Cancer Gene Census
ENSG00000168496	FEN1	flap structure-specific endonuclease 1	11q12.2	protein_coding	17	2116	0.80	71	16405	0.43	2094	265	12.66	149	7.12	17	Cancer Gene Census
ENSG00000175832	ETV4	ETS variant transcription factor 4	17q21.31	protein_coding	17	2116	0.80	106	16405	0.65	2094	392	18.72	131	6.26	18	Cancer Gene Census
ENSG00000100311	PDGFB	platelet derived growth factor subunit B	22q13.1	protein_coding	16	2116	0.76	85	16405	0.52	2094	155	7.40	430	20.53	16	Cancer Gene Census
ENSG00000118971	CCND2	cyclin D2	12p13.32	protein_coding	16	2116	0.76	100	16405	0.61	2094	380	18.15	212	10.12	16	Cancer Gene Census
ENSG00000119335	SET	SET nuclear proto-oncogene	9q34.11	protein_coding	16	2116	0.76	78	16405	0.48	2094	174	8.31	418	19.96	17	Cancer Gene Census
ENSG00000134352	IL6ST	interleukin 6 signal transducer	5q11.2	protein_coding	16	2116	0.76	186	16405	1.13	2094	281	13.42	308	14.71	16	Cancer Gene Census
ENSG00000143556	S100A7	S100 calcium binding protein A7	1q21.3	protein_coding	16	2116	0.76	55	16405	0.34	2094	851	40.64	42	2.01	14	Cancer Gene Census
ENSG00000153814	JAZF1	JAZF zinc finger 1	7p15.2, 7p15.1	protein_coding	16	2116	0.76	78	16405	0.48	2094	777	37.11	59	2.82	16	Cancer Gene Census
ENSG00000172409	CLP1	cleavage factor polyribonucleotide kinase subunit 1	11q12.1	protein_coding	16	2116	0.76	93	16405	0.57	2094	258	12.32	151	7.21	15	Cancer Gene Census
ENSG00000176302	FOXR1	forkhead box R1	11q23.3	protein_coding	16	2116	0.76	82	16405	0.50	2094	255	12.18	263	12.56	18	Cancer Gene Census
ENSG00000177606	JUN	Jun proto-oncogene, AP-1 transcription factor subunit	1p32.1	protein_coding	16	2116	0.76	86	16405	0.52	2094	212	10.12	274	13.09	16	Cancer Gene Census
ENSG00000179218	CALR	calreticulin	19p13.13	protein_coding	16	2116	0.76	95	16405	0.58	2094	163	7.78	441	21.06	16	Cancer Gene Census
ENSG00000182054	IDH2	isocitrate dehydrogenase (NADP(+)) 2	15q26.1	protein_coding	16	2116	0.76	146	16405	0.89	2094	208	9.93	347	16.57	16	Cancer Gene Census
ENSG00000245848	CEBPA	CCAAT enhancer binding protein alpha	19q13.11	protein_coding	16	2116	0.76	63	16405	0.38	2094	396	18.91	191	9.12	16	Cancer Gene Census
ENSG00000073584	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	17q21.2	protein_coding	15	2116	0.71	91	16405	0.55	2094	410	19.58	124	5.92	15	Cancer Gene Census
ENSG00000088256	GNA11	G protein subunit alpha 11	19p13.3	protein_coding	15	2116	0.71	123	16405	0.75	2094	133	6.35	501	23.93	16	Cancer Gene Census
ENSG00000101213	PTK6	protein tyrosine kinase 6	20q13.33	protein_coding	15	2116	0.71	93	16405	0.57	2094	611	29.18	108	5.16	15	Cancer Gene Census
ENSG00000112576	CCND3	cyclin D3	6p21.1	protein_coding	15	2116	0.71	103	16405	0.63	2094	413	19.72	148	7.07	15	Cancer Gene Census
ENSG00000114354	TFG	trafficking from ER to golgi regulator	3q12.2	protein_coding	15	2116	0.71	82	16405	0.50	2094	320	15.28	256	12.23	16	Cancer Gene Census
ENSG00000116990	MYCL	MYCL proto-oncogene, bHLH transcription factor	1p34.2	protein_coding	15	2116	0.71	77	16405	0.47	2094	271	12.94	205	9.79	16	Cancer Gene Census
ENSG00000132475	H3-3B	H3.3 histone B	17q25.1	protein_coding	15	2116	0.71	74	16405	0.45	2094	476	22.73	123	5.87	15	Cancer Gene Census
ENSG00000141380	SS18	SS18 subunit of BAF chromatin remodeling complex	18q11.2	protein_coding	15	2116	0.71	82	16405	0.50	2094	236	11.27	418	19.96	15	Cancer Gene Census
ENSG00000143294	PRCC	proline rich mitotic checkpoint control factor	1q23.1	protein_coding	15	2116	0.71	115	16405	0.70	2094	841	40.16	48	2.29	15	Cancer Gene Census
ENSG00000171791	BCL2	BCL2 apoptosis regulator	18q21.33	protein_coding	15	2116	0.71	62	16405	0.38	2094	124	5.92	590	28.18	14	Cancer Gene Census
ENSG00000213066	CEP43	centrosomal protein 43	6q27	protein_coding	15	2116	0.71	71	16405	0.43	2094	132	6.30	512	24.45	15	Cancer Gene Census
ENSG00000214562	NUTM2D	NUT family member 2D	10q23.2	protein_coding	15	2116	0.71	59	16405	0.36	2094	207	9.89	425	20.30	15	Cancer Gene Census
ENSG00000047932	GOPC	golgi associated PDZ and coiled-coil motif containing	6q22.1	protein_coding	14	2116	0.66	90	16405	0.55	2094	124	5.92	511	24.40	14	Cancer Gene Census
ENSG00000051108	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1	16q13	protein_coding	14	2116	0.66	77	16405	0.47	2094	278	13.28	257	12.27	15	Cancer Gene Census
ENSG00000109471	IL2	interleukin 2	4q27	protein_coding	14	2116	0.66	45	16405	0.27	2094	114	5.44	359	17.14	16	Cancer Gene Census
ENSG00000124145	SDC4	syndecan 4	20q13.12	protein_coding	14	2116	0.66	64	16405	0.39	2094	540	25.79	119	5.68	14	Cancer Gene Census
ENSG00000126453	BCL2L12	BCL2 like 12	19q13.33	protein_coding	14	2116	0.66	99	16405	0.60	2094	238	11.37	306	14.61	13	Cancer Gene Census
ENSG00000126752	SSX1	SSX family member 1	Xp11.23	protein_coding	14	2116	0.66	67	16405	0.41	2094	0	0.00	0	0.00	15	Cancer Gene Census
ENSG00000132002	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1	19p13.12	protein_coding	14	2116	0.66	68	16405	0.41	2094	164	7.83	433	20.68	14	Cancer Gene Census
ENSG00000134574	DDB2	damage specific DNA binding protein 2	11p11.2	protein_coding	14	2116	0.66	81	16405	0.49	2094	232	11.08	207	9.89	17	Cancer Gene Census
ENSG00000146374	RSPO3	R-spondin 3	6q22.33	protein_coding	14	2116	0.66	85	16405	0.52	2094	138	6.59	480	22.92	16	Cancer Gene Census
ENSG00000156052	GNAQ	G protein subunit alpha q	9q21.2	protein_coding	14	2116	0.66	143	16405	0.87	2094	155	7.40	449	21.44	13	Cancer Gene Census
ENSG00000164305	CASP3	caspase 3	4q35.1	protein_coding	14	2116	0.66	69	16405	0.42	2094	119	5.68	438	20.92	14	Cancer Gene Census
ENSG00000164683	HEY1	hes related family bHLH transcription factor with YRPW motif 1	8q21.13	protein_coding	14	2116	0.66	75	16405	0.46	2094	645	30.80	104	4.97	14	Cancer Gene Census
