gene_id	symbol	name	cytoband	type	num_cohort_ssm_affected_cases	num_cohort_ssm_cases	cohort_ssm_affected_cases_percentage	num_gdc_ssm_affected_cases	num_gdc_ssm_cases	gdc_ssm_affected_cases_percentage	num_cohort_cnv_cases	num_cohort_cnv_gain_cases	cohort_cnv_gain_cases_percentage	num_cohort_cnv_loss_cases	cohort_cnv_loss_cases_percentage	num_mutations	annotations
ENSG00000179348	GATA2	GATA binding protein 2	3q21.3	protein_coding	5	490	1.02	129	16477	0.78	496	318	64.11	20	4.03	5	Cancer Gene Census
ENSG00000179750	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B	22q13.1	protein_coding	5	490	1.02	100	16477	0.61	496	180	36.29	69	13.91	5	Cancer Gene Census
ENSG00000182185	RAD51B	RAD51 paralog B	14q24.1	protein_coding	5	490	1.02	78	16477	0.47	496	109	21.98	138	27.82	5	Cancer Gene Census
ENSG00000183161	FANCF	FA complementation group F	11p14.3	protein_coding	5	490	1.02	85	16477	0.52	496	99	19.96	113	22.78	5	Cancer Gene Census
ENSG00000183765	CHEK2	checkpoint kinase 2	22q12.1	protein_coding	5	490	1.02	166	16477	1.01	496	203	40.93	61	12.30	5	Cancer Gene Census
ENSG00000183770	FOXL2	forkhead box L2	3q22.3	protein_coding	5	490	1.02	95	16477	0.58	496	352	70.97	9	1.81	5	Cancer Gene Census
ENSG00000184640	SEPTIN9	septin 9	17q25.3	protein_coding	5	490	1.02	185	16477	1.12	496	190	38.31	57	11.49	5	Cancer Gene Census
ENSG00000221829	FANCG	FA complementation group G	9p13.3	protein_coding	5	490	1.02	114	16477	0.69	496	125	25.20	183	36.90	5	Cancer Gene Census
ENSG00000257103	LSM14A	LSM14A mRNA processing body assembly factor	19q13.11	protein_coding	5	490	1.02	118	16477	0.72	496	193	38.91	53	10.69	5	Cancer Gene Census
ENSG00000005073	HOXA11	homeobox A11	7p15.2	protein_coding	4	490	0.82	103	16477	0.63	496	201	40.52	41	8.27	4	Cancer Gene Census
ENSG00000033030	ZCCHC8	zinc finger CCHC-type containing 8	12q24.31	protein_coding	4	490	0.82	142	16477	0.86	496	109	21.98	56	11.29	4	Cancer Gene Census
ENSG00000047932	GOPC	golgi associated PDZ and coiled-coil motif containing	6q22.1	protein_coding	4	490	0.82	90	16477	0.55	496	91	18.35	93	18.75	4	Cancer Gene Census
ENSG00000087088	BAX	BCL2 associated X, apoptosis regulator	19q13.33	protein_coding	4	490	0.82	78	16477	0.47	496	133	26.81	82	16.53	4	Cancer Gene Census
ENSG00000089280	FUS	FUS RNA binding protein	16p11.2	protein_coding	4	490	0.82	141	16477	0.86	496	116	23.39	77	15.52	5	Cancer Gene Census
ENSG00000095002	MSH2	mutS homolog 2	2p21, 2p16.3	protein_coding	4	490	0.82	206	16477	1.25	496	238	47.98	10	2.02	4	Cancer Gene Census
ENSG00000099956	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	22q11.23	protein_coding	4	490	0.82	149	16477	0.90	496	206	41.53	63	12.70	4	Cancer Gene Census
ENSG00000100814	CCNB1IP1	cyclin B1 interacting protein 1	14q11.2	protein_coding	4	490	0.82	71	16477	0.43	496	121	24.40	116	23.39	4	Cancer Gene Census
ENSG00000105619	TFPT	TCF3 fusion partner	19q13.42	protein_coding	4	490	0.82	68	16477	0.41	496	156	31.45	72	14.52	4	Cancer Gene Census
ENSG00000108091	CCDC6	coiled-coil domain containing 6	10q21.2	protein_coding	4	490	0.82	133	16477	0.81	496	74	14.92	137	27.62	4	Cancer Gene Census
ENSG00000108654	DDX5	DEAD-box helicase 5	17q23.3	protein_coding	4	490	0.82	162	16477	0.98	496	203	40.93	41	8.27	4	Cancer Gene Census
ENSG00000108946	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha	17q24.2	protein_coding	4	490	0.82	96	16477	0.58	496	206	41.53	41	8.27	4	Cancer Gene Census
ENSG00000109132	PHOX2B	paired like homeobox 2B	4p13	protein_coding	4	490	0.82	137	16477	0.83	496	53	10.69	218	43.95	4	Cancer Gene Census
ENSG00000109685	NSD2	nuclear receptor binding SET domain protein 2	4p16.3	protein_coding	4	490	0.82	388	16477	2.35	496	51	10.28	230	46.37	4	Cancer Gene Census
ENSG00000111275	ALDH2	aldehyde dehydrogenase 2 family member	12q24.12	protein_coding	4	490	0.82	127	16477	0.77	496	114	22.98	51	10.28	4	Cancer Gene Census
ENSG00000112561	TFEB	transcription factor EB	6p21.1	protein_coding	4	490	0.82	113	16477	0.69	496	117	23.59	79	15.93	4	Cancer Gene Census
ENSG00000114354	TFG	trafficking from ER to golgi regulator	3q12.2	protein_coding	4	490	0.82	82	16477	0.50	496	293	59.07	32	6.45	4	Cancer Gene Census
ENSG00000116560	SFPQ	splicing factor proline and glutamine rich	1p34.3	protein_coding	4	490	0.82	115	16477	0.70	496	59	11.90	116	23.39	4	Cancer Gene Census
ENSG00000122566	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1	7p15.2	protein_coding	4	490	0.82	167	16477	1.01	496	203	40.93	40	8.06	3	Cancer Gene Census
ENSG00000123364	HOXC13	homeobox C13	12q13.13	protein_coding	4	490	0.82	104	16477	0.63	496	149	30.04	36	7.26	4	Cancer Gene Census
ENSG00000123983	ACSL3	acyl-CoA synthetase long chain family member 3	2q36.1	protein_coding	4	490	0.82	123	16477	0.75	496	87	17.54	114	22.98	3	Cancer Gene Census
ENSG00000125354	SEPTIN6	septin 6	Xq24	protein_coding	4	490	0.82	161	16477	0.98	496	0	0.00	0	0.00	4	Cancer Gene Census
ENSG00000126453	BCL2L12	BCL2 like 12	19q13.33	protein_coding	4	490	0.82	99	16477	0.60	496	136	27.42	79	15.93	4	Cancer Gene Census
ENSG00000128487	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1	17p11.2	protein_coding	4	490	0.82	284	16477	1.72	496	69	13.91	208	41.94	4	Cancer Gene Census
ENSG00000130382	MLLT1	MLLT1 super elongation complex subunit	19p13.3	protein_coding	4	490	0.82	126	16477	0.76	496	84	16.94	157	31.65	4	Cancer Gene Census
ENSG00000132002	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1	19p13.12	protein_coding	4	490	0.82	68	16477	0.41	496	109	21.98	127	25.60	4	Cancer Gene Census
ENSG00000132155	RAF1	Raf-1 proto-oncogene, serine/threonine kinase	3p25.2	protein_coding	4	490	0.82	144	16477	0.87	496	21	4.23	291	58.67	4	Cancer Gene Census
ENSG00000132906	CASP9	caspase 9	1p36.21	protein_coding	4	490	0.82	83	16477	0.50	496	58	11.69	142	28.63	4	Cancer Gene Census
ENSG00000134574	DDB2	damage specific DNA binding protein 2	11p11.2	protein_coding	4	490	0.82	81	16477	0.49	496	124	25.00	81	16.33	4	Cancer Gene Census
ENSG00000136754	ABI1	abl interactor 1	10p12.1	protein_coding	4	490	0.82	93	16477	0.56	496	99	19.96	121	24.40	5	Cancer Gene Census
ENSG00000140464	PML	PML nuclear body scaffold	15q24.1	protein_coding	4	490	0.82	262	16477	1.59	496	117	23.59	86	17.34	4	Cancer Gene Census
ENSG00000140577	CRTC3	CREB regulated transcription coactivator 3	15q26.1	protein_coding	4	490	0.82	131	16477	0.80	496	159	32.06	62	12.50	4	Cancer Gene Census
ENSG00000141985	SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2	19p13.3	protein_coding	4	490	0.82	104	16477	0.63	496	80	16.13	171	34.48	4	Cancer Gene Census
ENSG00000143252	SDHC	succinate dehydrogenase complex subunit C	1q23.3	protein_coding	4	490	0.82	52	16477	0.32	496	249	50.20	13	2.62	4	Cancer Gene Census
ENSG00000144476	ACKR3	atypical chemokine receptor 3	2q37.3	protein_coding	4	490	0.82	153	16477	0.93	496	79	15.93	113	22.78	4	Cancer Gene Census
ENSG00000150457	LATS2	large tumor suppressor kinase 2	13q12.11	protein_coding	4	490	0.82	258	16477	1.57	496	35	7.06	237	47.78	4	Cancer Gene Census
ENSG00000153944	MSI2	musashi RNA binding protein 2	17q22	protein_coding	4	490	0.82	119	16477	0.72	496	180	36.29	45	9.07	4	Cancer Gene Census
ENSG00000156531	PHF6	PHD finger protein 6	Xq26.2	protein_coding	4	490	0.82	152	16477	0.92	496	0	0.00	0	0.00	4	Cancer Gene Census
ENSG00000157933	SKI	SKI proto-oncogene	1p36.33, 1p36.32	protein_coding	4	490	0.82	116	16477	0.70	496	73	14.72	135	27.22	4	Cancer Gene Census
ENSG00000158715	SLC45A3	solute carrier family 45 member 3	1q32.1	protein_coding	4	490	0.82	136	16477	0.83	496	233	46.98	16	3.23	4	Cancer Gene Census
ENSG00000161547	SRSF2	serine and arginine rich splicing factor 2	17q25.1	protein_coding	4	490	0.82	76	16477	0.46	496	188	37.90	56	11.29	5	Cancer Gene Census
ENSG00000162924	REL	REL proto-oncogene, NF-kB subunit	2p16.1	protein_coding	4	490	0.82	128	16477	0.78	496	257	51.81	5	1.01	4	Cancer Gene Census
ENSG00000163435	ELF3	E74 like ETS transcription factor 3	1q32.1	protein_coding	4	490	0.82	175	16477	1.06	496	233	46.98	15	3.02	5	Cancer Gene Census
ENSG00000168036	CTNNB1	catenin beta 1	3p22.1	protein_coding	4	490	0.82	547	16477	3.32	496	13	2.62	312	62.90	5	Cancer Gene Census
ENSG00000168172	HOOK3	hook microtubule tethering protein 3	8p11.21	protein_coding	4	490	0.82	158	16477	0.96	496	203	40.93	77	15.52	4	Cancer Gene Census
ENSG00000169564	PCBP1	poly(rC) binding protein 1	2p13.3	protein_coding	4	490	0.82	120	16477	0.73	496	228	45.97	6	1.21	4	Cancer Gene Census
ENSG00000170577	SIX2	SIX homeobox 2	2p21	protein_coding	4	490	0.82	110	16477	0.67	496	231	46.57	16	3.23	4	Cancer Gene Census
ENSG00000171302	CANT1	calcium activated nucleotidase 1	17q25.3	protein_coding	4	490	0.82	102	16477	0.62	496	187	37.70	59	11.90	4	Cancer Gene Census
ENSG00000171843	MLLT3	MLLT3 super elongation complex subunit	9p21.3	protein_coding	4	490	0.82	131	16477	0.80	496	59	11.90	261	52.62	4	Cancer Gene Census
ENSG00000172409	CLP1	cleavage factor polyribonucleotide kinase subunit 1	11q12.1	protein_coding	4	490	0.82	93	16477	0.56	496	128	25.81	52	10.48	4	Cancer Gene Census
ENSG00000175387	SMAD2	SMAD family member 2	18q21.1	protein_coding	4	490	0.82	176	16477	1.07	496	95	19.15	140	28.23	4	Cancer Gene Census
ENSG00000186051	TAL2	TAL bHLH transcription factor 2	9q31.2	protein_coding	4	490	0.82	33	16477	0.20	496	99	19.96	135	27.22	4	Cancer Gene Census
ENSG00000187239	FNBP1	formin binding protein 1	9q34.11	protein_coding	4	490	0.82	141	16477	0.86	496	90	18.15	156	31.45	4	Cancer Gene Census
ENSG00000189283	FHIT	fragile histidine triad diadenosine triphosphatase	3p14.2	protein_coding	4	490	0.82	52	16477	0.32	496	5	1.01	331	66.73	4	Cancer Gene Census
ENSG00000197122	SRC	SRC proto-oncogene, non-receptor tyrosine kinase	20q11.23	protein_coding	4	490	0.82	111	16477	0.67	496	227	45.77	23	4.64	4	Cancer Gene Census
ENSG00000205927	OLIG2	oligodendrocyte transcription factor 2	21q22.11	protein_coding	4	490	0.82	81	16477	0.49	496	63	12.70	162	32.66	4	Cancer Gene Census
ENSG00000270647	TAF15	TATA-box binding protein associated factor 15	17q12	protein_coding	4	490	0.82	154	16477	0.93	496	130	26.21	87	17.54	4	Cancer Gene Census
ENSG00000276180	H4C9	H4 clustered histone 9	6p22.1	protein_coding	4	490	0.82	76	16477	0.46	496	112	22.58	85	17.14	4	Cancer Gene Census
ENSG00000007312	CD79B	CD79b molecule	17q23.3	protein_coding	3	490	0.61	68	16477	0.41	496	203	40.93	40	8.06	3	Cancer Gene Census
ENSG00000066117	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	12q13.12	protein_coding	3	490	0.61	102	16477	0.62	496	146	29.44	38	7.66	3	Cancer Gene Census
ENSG00000067560	RHOA	ras homolog family member A	3p21.31	protein_coding	3	490	0.61	142	16477	0.86	496	2	0.40	326	65.73	2	Cancer Gene Census
ENSG00000067955	CBFB	core-binding factor subunit beta	16q22.1	protein_coding	3	490	0.61	85	16477	0.52	496	103	20.77	119	23.99	3	Cancer Gene Census
ENSG00000071564	TCF3	transcription factor 3	19p13.3	protein_coding	3	490	0.61	139	16477	0.84	496	70	14.11	194	39.11	3	Cancer Gene Census
ENSG00000078399	HOXA9	homeobox A9	7p15.2	protein_coding	3	490	0.61	79	16477	0.48	496	201	40.52	41	8.27	4	Cancer Gene Census
ENSG00000092820	EZR	ezrin	6q25.3	protein_coding	3	490	0.61	127	16477	0.77	496	102	20.56	97	19.56	3	Cancer Gene Census
ENSG00000105656	ELL	elongation factor for RNA polymerase II	19p13.11	protein_coding	3	490	0.61	129	16477	0.78	496	147	29.64	92	18.55	3	Cancer Gene Census
ENSG00000105810	CDK6	cyclin dependent kinase 6	7q21.2	protein_coding	3	490	0.61	94	16477	0.57	496	211	42.54	22	4.44	3	Cancer Gene Census
ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon	17p13.3	protein_coding	3	490	0.61	62	16477	0.38	496	50	10.08	225	45.36	3	Cancer Gene Census
ENSG00000110367	DDX6	DEAD-box helicase 6	11q23.3	protein_coding	3	490	0.61	82	16477	0.50	496	94	18.95	117	23.59	3	Cancer Gene Census
ENSG00000110987	BCL7A	BAF chromatin remodeling complex subunit BCL7A	12q24.31	protein_coding	3	490	0.61	276	16477	1.68	496	110	22.18	57	11.49	3	Cancer Gene Census
ENSG00000111679	PTPN6	protein tyrosine phosphatase non-receptor type 6	12p13.31	protein_coding	3	490	0.61	153	16477	0.93	496	225	45.36	22	4.44	3	Cancer Gene Census
ENSG00000112576	CCND3	cyclin D3	6p21.1	protein_coding	3	490	0.61	103	16477	0.63	496	122	24.60	75	15.12	3	Cancer Gene Census
ENSG00000117318	ID3	inhibitor of DNA binding 3, HLH protein	1p36.12	protein_coding	3	490	0.61	36	16477	0.22	496	49	9.88	153	30.85	3	Cancer Gene Census
ENSG00000118046	STK11	serine/threonine kinase 11	19p13.3	protein_coding	3	490	0.61	236	16477	1.43	496	70	14.11	196	39.52	3	Cancer Gene Census
ENSG00000118689	FOXO3	forkhead box O3	6q21	protein_coding	3	490	0.61	125	16477	0.76	496	87	17.54	93	18.75	3	Cancer Gene Census
ENSG00000118971	CCND2	cyclin D2	12p13.32	protein_coding	3	490	0.61	101	16477	0.61	496	226	45.56	22	4.44	3	Cancer Gene Census
ENSG00000122406	RPL5	ribosomal protein L5	1p22.1	protein_coding	3	490	0.61	159	16477	0.96	496	61	12.30	124	25.00	3	Cancer Gene Census
ENSG00000124145	SDC4	syndecan 4	20q13.12	protein_coding	3	490	0.61	65	16477	0.39	496	210	42.34	34	6.85	3	Cancer Gene Census
ENSG00000124762	CDKN1A	cyclin dependent kinase inhibitor 1A	6p21.2	protein_coding	3	490	0.61	110	16477	0.67	496	107	21.57	87	17.54	3	Cancer Gene Census
ENSG00000126752	SSX1	SSX family member 1	Xp11.23	protein_coding	3	490	0.61	67	16477	0.41	496	0	0.00	0	0.00	3	Cancer Gene Census
ENSG00000128713	HOXD11	homeobox D11	2q31.1	protein_coding	3	490	0.61	68	16477	0.41	496	167	33.67	32	6.45	4	Cancer Gene Census
ENSG00000128944	KNSTRN	kinetochore localized astrin (SPAG5) binding protein	15q15.1	protein_coding	3	490	0.61	120	16477	0.73	496	80	16.13	118	23.79	3	Cancer Gene Census
ENSG00000129514	FOXA1	forkhead box A1	14q21.1	protein_coding	3	490	0.61	207	16477	1.26	496	132	26.61	105	21.17	3	Cancer Gene Census
ENSG00000132170	PPARG	peroxisome proliferator activated receptor gamma	3p25.2	protein_coding	3	490	0.61	161	16477	0.98	496	21	4.23	291	58.67	3	Cancer Gene Census
ENSG00000133639	BTG1	BTG anti-proliferation factor 1	12q21.33	protein_coding	3	490	0.61	82	16477	0.50	496	122	24.60	55	11.09	3	Cancer Gene Census
ENSG00000134352	IL6ST	interleukin 6 signal transducer	5q11.2	protein_coding	3	490	0.61	186	16477	1.13	496	22	4.44	265	53.43	3	Cancer Gene Census
ENSG00000135446	CDK4	cyclin dependent kinase 4	12q14.1	protein_coding	3	490	0.61	71	16477	0.43	496	154	31.05	32	6.45	3	Cancer Gene Census
ENSG00000135679	MDM2	MDM2 proto-oncogene	12q15	protein_coding	3	490	0.61	111	16477	0.67	496	174	35.08	27	5.44	3	Cancer Gene Census
ENSG00000136352	NKX2-1	NK2 homeobox 1	14q13.3	protein_coding	3	490	0.61	106	16477	0.64	496	131	26.41	108	21.77	3	Cancer Gene Census
ENSG00000136997	MYC	MYC proto-oncogene, bHLH transcription factor	8q24.21	protein_coding	3	490	0.61	177	16477	1.07	496	303	61.09	10	2.02	3	Cancer Gene Census
ENSG00000138413	IDH1	isocitrate dehydrogenase (NADP(+)) 1	2q34	protein_coding	3	490	0.61	599	16477	3.64	496	114	22.98	89	17.94	3	Cancer Gene Census
ENSG00000138698	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1	4q23	protein_coding	3	490	0.61	134	16477	0.81	496	41	8.27	194	39.11	3	Cancer Gene Census
ENSG00000150907	FOXO1	forkhead box O1	13q14.11	protein_coding	3	490	0.61	164	16477	1.00	496	35	7.06	245	49.40	3	Cancer Gene Census
ENSG00000153814	JAZF1	JAZF zinc finger 1	7p15.2, 7p15.1	protein_coding	3	490	0.61	78	16477	0.47	496	201	40.52	41	8.27	3	Cancer Gene Census
ENSG00000156052	GNAQ	G protein subunit alpha q	9q21.2	protein_coding	3	490	0.61	143	16477	0.87	496	87	17.54	154	31.05	3	Cancer Gene Census
ENSG00000157873	TNFRSF14	TNF receptor superfamily member 14	1p36.32	protein_coding	3	490	0.61	69	16477	0.42	496	73	14.72	137	27.62	3	Cancer Gene Census
ENSG00000159216	RUNX1	RUNX family transcription factor 1	21q22.12	protein_coding	3	490	0.61	270	16477	1.64	496	58	11.69	174	35.08	3	Cancer Gene Census
ENSG00000163041	H3-3A	H3.3 histone A	1q42.12	protein_coding	3	490	0.61	49	16477	0.30	496	245	49.40	21	4.23	3	Cancer Gene Census
ENSG00000163399	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1	1p13.1	protein_coding	3	490	0.61	194	16477	1.18	496	50	10.08	167	33.67	3	Cancer Gene Census
ENSG00000163497	FEV	FEV transcription factor, ETS family member	2q35	protein_coding	3	490	0.61	29	16477	0.18	496	86	17.34	112	22.58	3	Cancer Gene Census
ENSG00000163902	RPN1	ribophorin I	3q21.3	protein_coding	3	490	0.61	97	16477	0.59	496	318	64.11	20	4.03	3	Cancer Gene Census
ENSG00000166407	LMO1	LIM domain only 1	11p15.4	protein_coding	3	490	0.61	47	16477	0.29	496	64	12.90	161	32.46	3	Cancer Gene Census
ENSG00000166886	NAB2	NGFI-A binding protein 2	12q13.3	protein_coding	3	490	0.61	108	16477	0.66	496	152	30.65	33	6.65	3	Cancer Gene Census
ENSG00000166949	SMAD3	SMAD family member 3	15q22.33	protein_coding	3	490	0.61	160	16477	0.97	496	114	22.98	92	18.55	3	Cancer Gene Census
ENSG00000167985	SDHAF2	succinate dehydrogenase complex assembly factor 2	11q12.2	protein_coding	3	490	0.61	56	16477	0.34	496	105	21.17	57	11.49	3	Cancer Gene Census
ENSG00000169925	BRD3	bromodomain containing 3	9q34.2	protein_coding	3	490	0.61	188	16477	1.14	496	90	18.15	166	33.47	3	Cancer Gene Census
ENSG00000175832	ETV4	ETS variant transcription factor 4	17q21.31	protein_coding	3	490	0.61	106	16477	0.64	496	136	27.42	69	13.91	3	Cancer Gene Census
ENSG00000176302	FOXR1	forkhead box R1	11q23.3	protein_coding	3	490	0.61	82	16477	0.50	496	94	18.95	117	23.59	3	Cancer Gene Census
ENSG00000178573	MAF	MAF bZIP transcription factor	16q23.2	protein_coding	3	490	0.61	113	16477	0.69	496	94	18.95	142	28.63	3	Cancer Gene Census
ENSG00000179362	HMGN2P46	high mobility group nucleosomal binding domain 2 pseudogene 46	15q21.1	transcribed_processed_pseudogene	3	490	0.61	37	16477	0.22	496	0	0.00	0	0.00	3	Cancer Gene Census
ENSG00000181449	SOX2	SRY-box transcription factor 2	3q26.33	protein_coding	3	490	0.61	114	16477	0.69	496	434	87.50	1	0.20	4	Cancer Gene Census
ENSG00000183508	TENT5C	terminal nucleotidyltransferase 5C	1p12	protein_coding	3	490	0.61	219	16477	1.33	496	60	12.10	152	30.65	3	Cancer Gene Census
ENSG00000183722	LHFPL6	LHFPL tetraspan subfamily member 6	13q13.3, 13q14.11	protein_coding	3	490	0.61	65	16477	0.39	496	36	7.26	244	49.19	3	Cancer Gene Census
ENSG00000183813	CCR4	C-C motif chemokine receptor 4	3p22.3	protein_coding	3	490	0.61	93	16477	0.56	496	19	3.83	301	60.69	3	Cancer Gene Census
ENSG00000184402	SS18L1	SS18L1 subunit of BAF chromatin remodeling complex	20q13.33	protein_coding	3	490	0.61	93	16477	0.56	496	196	39.52	59	11.90	3	Cancer Gene Census
ENSG00000197880	MDS2	myelodysplastic syndrome 2 translocation associated	1p36.12, 1p36.11	lncRNA	3	490	0.61	57	16477	0.35	496	0	0.00	0	0.00	3	Cancer Gene Census
ENSG00000204370	SDHD	succinate dehydrogenase complex subunit D	11q23.1	protein_coding	3	490	0.61	41	16477	0.25	496	92	18.55	114	22.98	3	Cancer Gene Census
ENSG00000213066	CEP43	centrosomal protein 43	6q27	protein_coding	3	490	0.61	72	16477	0.44	496	101	20.36	95	19.15	3	Cancer Gene Census
ENSG00000251562	MALAT1	metastasis associated lung adenocarcinoma transcript 1	11q13.1	lncRNA	3	490	0.61	10	16477	0.06	496	0	0.00	0	0.00	3	Cancer Gene Census
ENSG00000029725	RABEP1	rabaptin, RAB GTPase binding effector protein 1	17p13.2	protein_coding	2	490	0.41	149	16477	0.90	496	46	9.27	236	47.58	2	Cancer Gene Census
ENSG00000065057	NTHL1	nth like DNA glycosylase 1	16p13.3	protein_coding	2	490	0.41	71	16477	0.43	496	66	13.31	164	33.06	2	Cancer Gene Census
ENSG00000069399	BCL3	BCL3 transcription coactivator	19q13.32	protein_coding	2	490	0.41	95	16477	0.58	496	149	30.04	75	15.12	2	Cancer Gene Census
ENSG00000072062	PRKACA	protein kinase cAMP-activated catalytic subunit alpha	19p13.12	protein_coding	2	490	0.41	112	16477	0.68	496	111	22.38	130	26.21	2	Cancer Gene Census
ENSG00000073584	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	17q21.2	protein_coding	2	490	0.41	91	16477	0.55	496	141	28.43	78	15.73	2	Cancer Gene Census
ENSG00000106031	HOXA13	homeobox A13	7p15.2	protein_coding	2	490	0.41	87	16477	0.53	496	201	40.52	41	8.27	2	Cancer Gene Census
ENSG00000107807	TLX1	T cell leukemia homeobox 1	10q24.31	protein_coding	2	490	0.41	67	16477	0.41	496	52	10.48	171	34.48	2	Cancer Gene Census
ENSG00000107864	CPEB3	cytoplasmic polyadenylation element binding protein 3	10q23.32	protein_coding	2	490	0.41	107	16477	0.65	496	54	10.89	171	34.48	2	Cancer Gene Census
ENSG00000112039	FANCE	FA complementation group E	6p21.31	protein_coding	2	490	0.41	102	16477	0.62	496	105	21.17	90	18.15	2	Cancer Gene Census
ENSG00000117118	SDHB	succinate dehydrogenase complex iron sulfur subunit B	1p36.13	protein_coding	2	490	0.41	42	16477	0.25	496	55	11.09	147	29.64	2	Cancer Gene Census
ENSG00000119537	KDSR	3-ketodihydrosphingosine reductase	18q21.33	protein_coding	2	490	0.41	65	16477	0.39	496	85	17.14	149	30.04	2	Cancer Gene Census
ENSG00000121067	SPOP	speckle type BTB/POZ protein	17q21.33	protein_coding	2	490	0.41	207	16477	1.26	496	183	36.90	40	8.06	2	Cancer Gene Census
ENSG00000134086	VHL	von Hippel-Lindau tumor suppressor	3p25.3	protein_coding	2	490	0.41	394	16477	2.39	496	24	4.84	284	57.26	2	Cancer Gene Census
ENSG00000136826	KLF4	Kruppel like factor 4	9q31.2	protein_coding	2	490	0.41	119	16477	0.72	496	93	18.75	134	27.02	2	Cancer Gene Census
ENSG00000136936	XPA	XPA, DNA damage recognition and repair factor	9q22.33	protein_coding	2	490	0.41	55	16477	0.33	496	91	18.35	140	28.23	2	Cancer Gene Census
ENSG00000137193	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	6p21.2	protein_coding	2	490	0.41	106	16477	0.64	496	108	21.77	85	17.14	3	Cancer Gene Census
ENSG00000142867	BCL10	BCL10 immune signaling adaptor	1p22.3	protein_coding	2	490	0.41	68	16477	0.41	496	70	14.11	123	24.80	2	Cancer Gene Census
ENSG00000143294	PRCC	proline rich mitotic checkpoint control factor	1q23.1	protein_coding	2	490	0.41	115	16477	0.70	496	245	49.40	18	3.63	2	Cancer Gene Census
ENSG00000146232	NFKBIE	NFKB inhibitor epsilon	6p21.1	protein_coding	2	490	0.41	78	16477	0.47	496	121	24.40	70	14.11	2	Cancer Gene Census
ENSG00000147140	NONO	non-POU domain containing octamer binding	Xq13.1	protein_coding	2	490	0.41	148	16477	0.90	496	0	0.00	0	0.00	2	Cancer Gene Census
ENSG00000154767	XPC	XPC complex subunit, DNA damage recognition and repair factor	3p25.1	protein_coding	2	490	0.41	144	16477	0.87	496	21	4.23	293	59.07	2	Cancer Gene Census
ENSG00000158711	ELK4	ETS transcription factor ELK4	1q32.1	protein_coding	2	490	0.41	93	16477	0.56	496	232	46.77	17	3.43	2	Cancer Gene Census
ENSG00000165025	SYK	spleen associated tyrosine kinase	9q22.2	protein_coding	2	490	0.41	178	16477	1.08	496	87	17.54	141	28.43	2	Cancer Gene Census
ENSG00000167460	TPM4	tropomyosin 4	19p13.12, 19p13.11	protein_coding	2	490	0.41	85	16477	0.52	496	112	22.58	124	25.00	2	Cancer Gene Census
ENSG00000168092	PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2	11q23.3	protein_coding	2	490	0.41	45	16477	0.27	496	88	17.74	121	24.40	2	Cancer Gene Census
ENSG00000168496	FEN1	flap structure-specific endonuclease 1	11q12.2	protein_coding	2	490	0.41	71	16477	0.43	496	105	21.17	56	11.29	2	Cancer Gene Census
ENSG00000169714	CNBP	CCHC-type zinc finger nucleic acid binding protein	3q21.3	protein_coding	2	490	0.41	40	16477	0.24	496	318	64.11	21	4.23	2	Cancer Gene Census
ENSG00000170430	MGMT	O-6-methylguanine-DNA methyltransferase	10q26.3	protein_coding	2	490	0.41	77	16477	0.47	496	66	13.31	161	32.46	2	Cancer Gene Census
ENSG00000170836	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D	17q23.2	protein_coding	2	490	0.41	154	16477	0.93	496	188	37.90	45	9.07	2	Cancer Gene Census
ENSG00000175197	DDIT3	DNA damage inducible transcript 3	12q13.3	protein_coding	2	490	0.41	38	16477	0.23	496	152	30.65	33	6.65	2	Cancer Gene Census
ENSG00000181163	NPM1	nucleophosmin 1	5q35.1	protein_coding	2	490	0.41	101	16477	0.61	496	26	5.24	261	52.62	2	Cancer Gene Census
ENSG00000184012	TMPRSS2	transmembrane serine protease 2	21q22.3	protein_coding	2	490	0.41	122	16477	0.74	496	54	10.89	191	38.51	2	Cancer Gene Census
ENSG00000185499	MUC1	mucin 1, cell surface associated	1q22	protein_coding	2	490	0.41	83	16477	0.50	496	251	50.60	16	3.23	2	Cancer Gene Census
ENSG00000198625	MDM4	MDM4 regulator of p53	1q32.1	protein_coding	2	490	0.41	118	16477	0.72	496	236	47.58	15	3.02	2	Cancer Gene Census
